id,id_usuario,id_universidad,id_grado_academico,titulo_profesional,especialidad,fecha_emision,resolucion,fecha_resolucion,flag_resolucion_nulidad,nro_resolucion_nulidad,fecha_resolucion_nulidad,id_tipo_obtencion
1447,376,19,4,DOCTOR EN EDUCACION,-,2015-12-18,552-2015-UANCV-CU-R,,,,,2
1448,376,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1999-12-03,1927-1999-R-UNA,,,,,2
1449,376,1,5,SEGUNDA ESPECIALIZACION PROFESIONAL DE,PROMOCION DE LA SAUD,2012-07-27,1606-2012-R-UNA,,,,,2
1450,376,1,2,LICENCIADO EN EDUCACION FISICA,-,2000-10-06,1455-2000-R-UNA,,,,,2
1451,379,97,3,MAGISTER EN DOCENCIA UNIVERSITARIA E INVESTIGACION PEDAGOGICA,-,2010-03-16,01152 - 2010 - USP / CU,,,,,2
1452,379,97,4,DOCTOR EN GESTION Y CIENCIAS DE LA EDUCACION,-,2014-04-03,01424 - 2014 - USP / CU,,,,,2
1453,379,1,1,Bachiller en Ciencias de la Educación,-,2000-12-07,1836-2000-R-UNA,,,,,2
1454,379,1,2,Licenciado en Educación Física,-,2002-01-18,0057-2002-R-UNA,,,,,2
1455,379,6,5,Título de Segunda Especialidad en Educación Primaria con Mención en Educación Intercultural Bilingüe,.,2006-03-13,216-2006-CU-UJCM,,,,,2
1456,378,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1990-06-28,668-90-R-UNA,,,,,2
1457,378,1,2,LICENCIADO EN EDUCACION FISICA,-,1992-04-09,363-92-R-UNA,,,,,2
1458,378,97,3,MAGISTER EN DOCENCIA UNIVERSITARIA E INVESTIGACION PEDAGOGICA,-,2009-09-10,02684 - 2009 - USP / CU,,,,,2
1459,378,97,4,DOCTOR EN GESTION Y CIENCIAS DE LA EDUCACION,-,2011-12-27,04531 - 2011 - USP / CU,,,,,2
1460,380,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1990-06-28,668-90-R-UNA,,,,,2
1461,380,1,2,LICENCIADA EN EDUCACION FISICA,-,1993-07-02,844-93-R-UNA,,,,,2
1462,380,1,4,Doctoris Scientiae en Administración,-,2021-10-11,1861-2021-R-UNA,,,,,2
1463,380,13,3,MAESTRO EN CIENCIAS DE LA EDUCACION,-,2009-10-29,6314-2009-R-UAP,,,,,2
1464,381,35,3,MAESTRO EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,-,2007-03-30,0241-2007-CU-UIGV,,,,,2
1465,381,1,2,LICENCIADO EN EDUCACION FISICA,-,1992-05-29,495-92-R-UNA,,,,,2
1466,381,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1991-01-11,-,,,,,2
1467,381,13,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2009-10-29,6324-2009-R-UAP,,,,,2
1468,382,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1994-02-15,463-94-R-UNA,,,,,2
1469,382,1,2,LICENCIADO EN EDUCACION FISICA,-,1998-08-07,1462-98-R-UNA,,,,,2
1470,382,1,3,Maestro en Educación con Mención en: Ciencias del Deporte,-,2023-11-17,3021-2023-R-UNA,,,,,2
1471,384,13,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2010-08-06,7303-2010-R-UAP,,,,,2
1472,384,1,2,LICENCIADO EN EDUCACION FISICA,-,1992-05-15,473-92-R-UNA,,,,,2
1473,384,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1991-08-09,835-91-R-UNA,,,,,2
1474,384,58,3,MAGISTER EN EDUCACION,-,2006-08-16,643-2006,,,,,2
1475,383,13,3,MAESTRO EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,-,2009-12-14,6448-2009-R-UAP,,,,,2
1476,383,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1991-08-09,835-91-R-UNA,,,,,2
1477,383,1,2,LICENCIADO EN EDUCACION FISICA,-,1992-06-12,594-92-R-UNA,,,,,2
1478,383,1,5,Título de Segunda Especialización Profesional en: Psicomotricidad,-,2016-12-29,4855-2016-R-UNA,,,,,2
1479,383,97,4,DOCTOR EN EDUCACION CON MENCION EN GESTION Y CIENCIAS DE LA EDUCACION,-,2018-11-27,04662-2018-USP/CU,,,,,2
1480,385,57,3,MAGISTER EN CIENCIAS DE LA EDUCACION,CON MENCION EN CIENCIAS DEL DEPORTE,2009-01-28,0404-2009-R-UNE,,,,,2
1481,385,1,1,BACHILLER EN CIENCIAS DE LA EDUCACIÓN,-,1991-02-01,136-91-R-UNA,,,,,2
1482,385,97,4,DOCTOR EN EDUCACION CON MENCION EN GESTION Y CIENCIAS DE LA EDUCACION,-,2018-11-27,04695-2018-USP/CU,,,,,2
1483,385,1,2,Licenciado en Educación Física,-,1992-01-24,98-92-R-UNA,,,,,2
1484,387,35,3,MAESTRO EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,-,2007-04-27,0330-2007-CU-UIGV,,,,,2
1485,387,13,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2010-01-14,6541-2010-R-UAP,,,,,2
1486,387,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1990-06-01,-,,,,,2
1487,387,1,2,LICENCIADO EN EDUCACION FISICA,-,1992-01-17,52-92-R-UNA,,,,,2
1488,389,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2003-09-05,1606-2003-R-UNA,,,,,2
1489,389,1,2,LICENCIADA EN EDUCACION INICIAL,-,2004-05-07,761-2004-R-UNA,,,,,2
1490,389,10,3,MAESTRA EN CIENCIAS,"EDUCACION, CON MENCION EN EDUCACION SUPERIOR",2011-11-18,RCU 456-2011,,,,,2
1491,389,97,4,DOCTORA EN GESTIÓN Y CIENCIAS DE LA EDUCACIÓN,-,2015-06-23,03836 - 2015 - USP / CU,,,,,2
1492,389,10,3,MAESTRO EN CIENCIAS: EDUCACION,EDUCACION SUPERIOR,2011-11-18,RCU 456-2011,,,,,2
1493,386,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1991-02-01,136-91-R-UNA,,,,,2
1494,386,1,2,LICENCIADO EN EDUCACION FISICA,-,1992-01-31,98-92-R-UNA,,,,,2
1495,386,1,3,Maestro en Educación con Mención en: Ciencias del Deporte,-,2022-12-29,3247-2022-R-UNA,,,,,2
1496,388,48,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1998-01-15,1540-CU-98,,,,,2
1497,388,48,2,LICENCIADA EN EDUCACION INICIAL,-,1998-12-30,1651-CU-99,,,,,2
1498,388,48,2,LICENCIADO EN EDUCACION INICIAL,INICIAL,1998-12-30,1651-CU-1999,,,,,2
1499,388,1,3,Magíster Scientiae en Educación con Mención en: Educación Inicial y Primera Infancia,-,2021-10-11,1863-2021-R-UNA,,,,,2
1500,388,1,4,Doctor en Educación,-,2023-01-31,0255-2023-R-UNA,,,,,2
1501,390,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2003-07-11,1182-2003-R-UNA,,,,,2
1502,390,1,3,MAGISTER SCIENTIAE EN: EDUCACION,MENCION EN: EDUCACION INTERCULTURAL,2014-01-16,0120-2014-R-UNA,,,,,2
1503,390,1,4,Doctoris Scientiae en Educación,-,2018-11-30,3097-2018-R-UNA,,,,,2
1504,390,1,2,LICENCIADA EN EDUCACION INICIAL,-,2004-05-07,0761-2004-R-UNA,,,,,2
1505,391,48,3,MAGISTER EN PSICOLOGIA CLINICA DE LA INFANCIA Y ADOLESCENCIA,-,2006-12-21,3232-CU-2006,,,,,2
1506,391,48,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1996-01-11,1459-CU-97,,,,,2
1507,391,48,2,LICENCIADO EN EDUCACION INICIAL,INICIAL,1996-10-31,1459-CU-1997,,,,,2
1508,391,13,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2011-07-25,8499-2011-R-UAP,,,,,2
1509,391,48,3,MAG. EN PSIC.CLINICA EN INFANCIA Y ADOLESCENTE,-,2006-12-21,3232-CU-2006,,,,,2
1510,392,35,3,MAESTRO EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,-,2007-04-27,0330-2007-CU-UIGV,,,,,2
1511,392,48,1,BACHILLER EN CIENCIAS DE LA EDUCACION,INICIAL,,1679-CU-1999,,,,,2
1512,392,48,2,LICENCIADO EN EDUCACION INICIAL,INICIAL,,1679-CU-1999,,,,,2
1513,392,13,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2011-05-20,8308-2011-R-UAP,,,,,2
1514,393,35,3,MAESTRO EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,-,2007-01-24,0039-2007-CDU-UIGV,,,,,2
1515,393,48,2,LICENCIADA EN EDUCACION INICIAL,-,1997-02-06,1460-CU-1997,,,,,2
1516,393,97,4,DOCTOR EN GESTIÓN Y CIENCIAS DE LA EDUCACIÓN,-,2016-09-12,03959 - 2016 - USP/CU,,,,,2
1517,393,48,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1996-01-31,1459-CU-1997,,,,,2
1518,394,1,2,LIC. EN EDUCACION INICIAL,-,2002-01-18,0073-2002-R-UNA,,,,,2
1519,394,1,2,LICENCIADO EN EDUCACION INICIAL,-,2002-01-18,0073-2002-R-UNA,,,,,2
1520,394,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION: ADMINISTRACION DE LA EDUCACION,2008-04-18,0904-2008-R-UNA,,,,,2
1521,394,6,5,SEGUNDA ESPECIALIDAD,COMPUTACION E INFORMATICA EDUCATIVA,2008-03-26,211-2008-CU-UJCM,,,,,2
2142,542,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1985-08-22,-,,,,,2
1522,394,1,2,LICENCIADA EN EDUCACION INICIAL,-,2002-01-18,0073-2002-R-UNA,,,,,2
1523,394,1,1,BACHILLER EN EDUCACION,-,2001-07-13,1002-2001-R-UNA,,,,,2
1524,394,57,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2012-12-04,2348-2012-R-UNE,,,,,2
1525,394,1,5,Segunda Especialidad en Didáctica Universitaria,-,2023-04-25,0899-2023-R-UNA,,,,,2
1526,394,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2001-07-13,1002-2001-R-UNA,,,,,2
1527,395,98,3,MAGISTER EN EDUCACION,CON MENCION EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,2008-08-20,324-2008/UPEU-CU,,,,,2
1528,395,1,4,DOCTORIS SCIENTIAE EN: EDUCACION,-,2013-10-24,3181-2013-R-UNA,,,,,2
1529,395,1,2,LICENCIADA EN EDUCACION INICIAL,-,2001-09-28,1381-2001-R-UNA,,,,,2
1530,395,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2000-08-18,1160-2000-R-UNA,,,,,2
1531,395,1,5,SEGUNDA ESPEC. EN EDUCACION PRIMARIA BILINGUE INTERCULTURAL,-,2009-08-21,1261-2009-R-UNA,,,,,2
1532,396,1,2,LICENCIADA EN EDUCACION PRIMARIA,-,2008-09-12,2374-2008-R-UNA,,,,,2
1533,396,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2008-02-15,0233-2008-R-UNA,,,,,2
1534,396,1,4,DOCTORIS SCIENTIAE EN: EDUCACION,-,2016-11-30,4634-2016-R-UNA,,,,,2
1535,396,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION EN: ADMINISTRACION DE LA EDUCACION,2011-12-02,2439-2011-R-UNA,,,,,2
1536,397,1,2,LICENCIADA EN EDUCACION PRIMARIA,-,2001-08-17,1222-2001-R-UNA,,,,,2
1537,397,1,4,Doctor en Educación,-,2020-01-29,0138-2020-R-UNA,,,,,2
1538,397,1,3,Magíster Scientiae en Educación Mención en: Matemática y Comunicación en Educación Primaria,-,2018-11-07,2838-2018-R-UNA,,,,,2
1539,397,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2000-07-14,0903-2000-R-UNA,,,,,2
1540,398,1,2,LIC. EN EDUCACION PRIMARIA,-,2002-06-14,962-2002-R-UNA,,,,,2
1541,398,1,2,LICENCIADA EN EDUCACION PRIMARIA,-,2002-06-14,962-2002-R-UNA,,,,,2
1542,398,6,2,ABOGADO,-,2017-12-19,3225-2017-CU-UJCM,,,,,2
1543,398,1,5,Segunda Especialización en Didáctica Universitaria,-,2019-03-26,0651-2019-R-UNA,,,,,2
1544,398,19,5,SEGUNDA ESPECIALIZACION PROFESIONAL,EDUCACION BILINGÜE INTERCULTURAL,2005-06-03,RES-082-05-CU-R-UANCV,,,,,2
1545,398,6,1,BACHILLER EN DERECHO,-,2017-04-12,869-2017-CU-UJCM,,,,,2
1546,398,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2001-09-28,1382-2001-R-UNA,,,,,2
1547,398,19,3,MAGISTER EN EDUCACION,MENCION EN EDUCACION BILINGÜE INTERCULTURAL Y GERENCIA EDUCATIVA,2011-12-12,303-11-CU-R-UANCV.,,,,,2
1548,398,1,2,LICENCIADO EN EDUCACION PRIMARIA,-,2002-06-14,962-2002-R-UNA,,,,,2
1549,399,48,2,LICENCIADO EN EDUCACION PRIMARIA,PRIMARIA,1997-11-27,1507-CU-1997,,,,,2
1550,399,48,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1997-01-27,1460-CU-1997,,,,,2
1551,399,48,2,LICENCIADA EN EDUCACION PRIMARIA,-,1997-11-27,1507-CU-97,,,,,2
1552,399,48,4,DOCTORA EN EDUCACION,-,2010-09-16,4238-CU-2010,,,,,2
1553,399,48,3,MAGISTER EN TECNOLOGIA EDUCATIVA,-,2008-01-24,3570-CU-2008,,,,,2
1554,400,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION: DIDACTICA DE LA EDUCACION SUPERIOR,2008-04-18,0905-2008-R-UNA,,,,,2
1555,400,19,5,SEGUNDA ESPECIALIZACION PROFESIONAL,EDUCACION BILINGÜE INTERCULTURAL,2007-01-12,RES-232-06-R-CU-UANCV,,,,,2
1556,400,13,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2010-02-12,6682-2010-R-UAP,,,,,2
1557,400,19,2,ABOGADO,-,2015-10-09,365-2015-UANCV-CU-R,,,,,2
1558,400,19,1,BACHILLER EN DERECHO,-,2015-03-13,022-2015-CU-R-UANCV,,,,,2
1559,400,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2000-07-14,0903-2000-R-UNA,,,,,2
1560,400,1,2,LICENCIADO EN EDUCACION PRIMARIA,-,2000-11-24,1751-2000-R-UNA,,,,,2
1561,400,19,1,BACHILLER EN INGENIERÍA CIVIL,-,2021-03-10,0063-2021-UANCV-CU-R,,,,,2
1562,400,56,2,INGENIERO CIVIL,-,2022-08-08,0489-2022-UCV,,,,,2
1563,401,13,3,MAESTRO EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,-,2009-09-14,6135-2009-R-UAP,,,,,2
1564,401,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2000-07-14,0903-2000-R-UNA,,,,,2
1565,401,1,2,LICENCIADA EN EDUCACION PRIMARIA,-,2001-12-14,1932-2001-R-UNA,,,,,2
1566,406,48,3,MAGISTER EN PROMOCION SOCIAL Y CIUDADANIA,-,2009-01-29,3811-CU-2009,,,,,2
1567,406,48,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,,1679-CU-1999,,,,,2
1568,406,48,2,LICENCIADO EN EDUCACION SECUNDARIA,ESPECIALIDAD: CIENCIAS,1984-12-05,1679-CU-1999,,,,,2
1569,406,48,4,DOCTOR EN EDUCACIÓN,-,2016-08-31,6110-CU-2016,,,,,2
1570,408,10,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1976-09-10,-,,,,,2
1571,408,13,3,MAESTRO EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,-,2009-10-14,6239-2009-R-UAP,,,,,2
1572,409,58,3,MAGISTER EN EDUCACION CON MENCION EN DOCENCIA E INVESTIGACION EN EDUCACION SUPERIOR,-,,1011-2005,,,,,2
1573,409,58,3,MAGISTER EN EDUCACION,DOCENCIA E INVESTIGACION EN EDUCACION SUPERIOR,2005-11-23,1011-2005,,,,,2
1574,409,10,2,LICENCIADO EN EDUCACION,"LENGUA, LITERATURA Y FILOSOFIA",1993-02-01,-,,,,,2
1575,409,10,1,BACHILLER EN EDUCACION,-,1992-05-22,-,,,,,2
1576,409,1,4,DOCTORIS SCIENTIAE EN: EDUCACION,-,2016-06-07,1849-2016-R-UNA,,,,,2
1577,405,99,3,MAGISTER EN DOCENCIA UNIVERSITARIA Y GESTION EDUCATIVA,-,2004-03-01,026/2004/UPT/CU,,,,,2
1578,405,15,2,LICENCIADO EN EDUCACION,-,1978-02-05,R-406-78,,,,,2
1579,405,15,1,BACHILLER EN EDUCACION,-,1978-02-09,R-80-78,,,,,2
1580,405,15,2,TITULO DE LIC. EN EDUCACION,-,1978-02-05,R-406-78,,,,,2
1581,405,1,5,SEGUNDA ESPECIALIZACION EN: DIDACTICA UNIVERSITARIA,-,2013-01-23,0210-2013-R-UNA,,,,,2
1582,404,1,2,LICENCIADO EN EDUCACION PRIMARIA,-,2001-04-20,0507-2001-R-UNA,,,,,2
1583,404,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2000-07-14,0903-2000-R-UNA,,,,,2
1584,404,1,3,Magíster Scientiae en Educación con Mención en: Didáctica de la Educación Superior,-,2023-10-23,2744-2023-R-UNA,,,,,2
1585,411,13,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2011-03-08,8037-2011-R-UAP,,,,,2
1586,411,1,2,LICENCIADA EN EDUCACION,FISICO MATEMATICAS,1998-12-04,2174-98-R-UNA,,,,,2
1587,411,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1998-04-03,0396-98-R-UNA,,,,,2
1588,411,10,3,MAESTRO EN CIENCIAS EDUCACION,EDUCACION SUPERIOR,2004-04-23,-,,,,,2
1589,411,10,3,MAESTRO EN CIENCIAS: EDUCACION,-,2004-04-23,-,,,,,2
1590,415,13,4,DOCTOR EN EDUCACION,-,2009-05-28,5812-2009-R-UAP,,,,,2
1591,415,19,3,MAGISTER EN EDUCACION,MENCION: INVESTIGACION Y DOCENCIA EN EDUCACION SUPERIOR,2008-01-16,RES.010-08-CU-R-UANCV,,,,,2
1592,415,19,2,ABOGADA,-,2016-11-18,0490-2016-UANCV-CU-R,,,,,2
1593,415,19,1,BACHILLER EN DERECHO,-,2015-03-06,022-2015-CU-R-UANCV,,,,,2
1594,415,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1986-09-12,909-86-R-UNA,,,,,2
1595,415,1,2,LICENCIADO EN EDUCACION,-,1988-05-13,422-88-R-UNA,,,,,2
1596,413,1,2,LICENCIADO EN EDUCACION,ESPECIALIDAD: FISICO MATEMATICAS,1991-10-04,1075-91-R-UNA,,,,,2
1597,413,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1989-09-01,796-89-R-UNA,,,,,2
1598,413,6,5,SEGUNDA ESPECIALIDAD EN COMPUTACION E INFORMATICA EDUCATIVA,-,2009-07-01,669-2009-CU-UJCM,,,,,2
1599,413,1,1,BACHILLER EN CIENCIAS CONTABLES,-,1994-06-03,712-94-R-UNA,,,,,2
1600,413,1,3,MAGISTER SCIENTIAE EN GESTION EMPRESARIAL,-,2008-06-20,1564-2008-R-UNA,,,,,2
1601,413,57,4,DOCTOR EN EDUCACION,DOCTORADO EN CIENCIAS DE LA EDUCACION,2011-08-12,1579-2011-R-UNE,,,,,2
1602,413,1,2,CONTADOR PUBLICO,-,1999-12-03,1928-1999-R-UNA,,,,,2
1603,414,6,5,SEGUNDA ESPECIALIDAD,GESTION DE LA CALIDAD EDUCATIVA,2007-04-22,214-2007-CU-UJCM,,,,,2
1604,414,35,4,DOCTOR EN EDUCACION,-,1999-09-21,579-99-RUIGV,,,,,2
1605,414,35,3,MAESTRO EN ADMINISTRACION DE LA EDUCACION,-,1995-10-31,-,,,,,2
1606,416,35,2,ABOGADO,-,2009-06-26,0464-2009-CU-UIGV,,,,,2
1607,416,1,2,INGENIERO ECONOMISTA,-,1998-05-29,1020-98-R-UNA,,,,,2
1608,416,48,2,PROFESOR DE EDUCACION SECUNDARIA,"HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES",1972-03-30,1679-CU-99,,,,,2
1609,416,48,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,,1679-CU-1999,,,,,2
1610,416,35,4,DOCTOR EN EDUCACION,-,2004-04-22,202-2004-RUIGV,,,,,2
1611,416,35,1,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,-,2009-02-11,0114-2009-CU-UIGV,,,,,2
1612,416,1,1,BACHILLER EN ECONOMÍA,-,1984-05-18,-,,,,,2
1613,416,1,4,Doctoris Scientiae en Derecho,-,2017-11-09,3611-2017-R-UNA,,,,,2
1614,416,19,3,MAGISTER EN DERECHO,DERECHO PROCESAL PENAL,2014-08-22,331-14-CU-R-UANCV,,,,,2
1615,416,48,2,"PROFESOR DE EDUCACION SECUNDARIA. ESPECIALIDAD: HISTORIA, GEOGRAFIA,CIENCIAS SOCIALES",-,,1679-CU-1999,,,,,2
1616,417,13,4,DOCTOR EN EDUCACION,-,2009-05-19,5790-2009-R-UAP,,,,,2
1617,417,57,3,MAGISTER EN CIENCIAS DE LA EDUCACION,MENCION: MATEMATICA,2001-03-21,0049-2001-R-UNE,,,,,2
1618,417,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1986-09-12,907-86-R-UNA,,,,,2
1619,417,1,2,LICENCIADO EN EDUCACION,ESPECIALIDAD: FISICO MATEMATICAS,1988-11-25,1049-88-R-UNA,,,,,2
1620,417,19,5,SEGUNDA ESPECIALIDAD PROFESIONAL,EDUCACION BILINGÜE INTERCULTURAL,2010-08-13,138-10-CU-R-UANCV,,,,,2
1621,417,18,2,LICENCIADO EN EDUCACIÓN ESPECIALIDAD: INGLÉS,-,2016-10-06,60,,,,,2
1622,417,18,1,BACHILLER EN EDUCACION,-,2013-02-26,3169,,,,,2
1623,417,57,4,DOCTOR EN CIENCIAS DE LA EDUCACIÓN,-,2024-09-09,2116-2024-R-UNE,,,,,2
1624,403,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION EN: EDUCACION INTERCULTURAL,2012-07-13,1425-2012-R-UNA,,,,,2
1625,403,13,1,BACHILLER EN EDUCACION,-,2012-10-24,10134-2012-R-UAP,,,,,2
1626,403,13,2,LICENCIADO EN EDUCACION PRIMARIA,-,2014-11-13,13952-2014-R-UAP,,,,,2
1627,403,22,2,LIC. EN EDU. PRIMARIA,-,2001-08-16,4618-R-01,,,,,2
1628,419,22,3,MAGISTER EN EDUCACION,CON MENCION EN DOCENCIA EN EL NIVEL SUPERIOR,2009-03-25,00646-R-09,,,,,2
1629,419,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1995-10-27,1568-95-R-UNA,,,,,2
1630,419,1,2,LICENCIADO EN EDUCACION,FISICO MATEMATICAS,1996-01-19,068-96-R-UNA,,,,,2
1631,419,57,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2019-02-20,3606-2018-R-UNE,,,,,2
1632,419,100,5,TÍTULO DE ESPECIALISTA EN ENTORNOS VIRTUALES DE APRENDIZAJE,-,2017-07-17,RESOLUCIÓN Nº 6922-2019-SUNEDU-02-15-02,,,,,2
1633,419,100,3,TÍTULO DE MAGÍSTER EN ENTORNOS VIRTUALES DE APRENDIZAJE,-,2019-02-20,RESOLUCIÓN Nº 6602-2019-SUNEDU-02-15-02,,,,,2
1634,418,1,2,LICENCIADO EN EDUCACION,"LENGUA LITERATURA, PSICOLOGIA Y FILOSOFIA",1995-01-20,81-95-R-UNA,,,,,2
1635,418,1,1,BACHILLER EN CIENCIAS DE LA COMUNICACION SOCIAL,-,1995-10-27,1568-95-R-UNA,,,,,2
1636,418,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1994-06-03,712-94-R-UNA,,,,,2
1637,418,13,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2009-02-19,5572-2009-R-UAP,,,,,2
1638,418,1,5,SEGUNDA ESPECIALIZACION EN: DIDACTICA UNIVERSITARTIA,-,2012-09-14,2024-2012-R-UNA,,,,,2
1639,418,1,2,LICENCIADO EN CIENCIAS DE LA COMUNICACION SOCIAL,-,1999-12-17,1976-99-R-UNA,,,,,2
1640,418,1,2,LICENCIADO EN CS. COMUNICACION SOCIAL,-,1999-12-17,1976-99-R-UNA,,,,,2
1641,418,58,3,MAGISTER EN EDUCACION,-,2006-06-14,465-2006,,,,,2
1642,420,1,1,Bachiller en Ciencias de la Educación,-,1989-05-19,326-89-R-UNA,,,,,2
1643,420,1,2,"Licenciado en Educación, especialidad Ciencias Sociales",-,1990-11-02,1299-90-R-UNA,,,,,2
1644,420,19,3,"MAGISTER EN EDUCACIÓN, MENCIÓN: INVESTIGACIÓN Y DOCENCIA EN EDUCACIÓN SUPERIOR",-,2022-04-28,0272-2022-UANCV-CU-R,,,,,2
1645,421,10,1,BACHILLER EN FILOSOFIA,-,1998-07-17,-,,,,,2
1646,421,10,1,BACHILLER EN EDUCACION,-,1972-10-12,-,,,,,2
1647,421,10,2,PROFESOR DE EDUCACION SECUNDARIA COMUN,"ESPECIALIDAD: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES",1972-10-12,-,,,,,2
1648,421,101,5,ESPECIALISTA EN ADMINISTRACION DE LA EDUCACION,-,1976-01-20,006/1976,,,,,2
1649,421,10,2,"PROFESOR DE EDUCACION SECUNDARIA COMUN HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES",-,1972-10-12,-,,,,,2
1650,421,58,3,MAGISTER EN EDUCACION,CON MENCION EN DOCENCIA E INVESTIGACION EN EDUCACION SUPERIOR,2012-06-27,580-2012,,,,,2
1651,422,1,2,LICENCIADO EN EDUCACION,CIENCIAS SOCIALES,2000-12-22,1956-2000-R-UNA,,,,,2
1652,422,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION: DIDACTICA DE LA EDUCACION SUPERIOR,2008-09-12,2366-2008-R-UNA,,,,,2
2143,542,10,2,INGENIERO GEOLOGO,-,1986-08-18,-,,,,,2
1653,422,57,4,DOCTOR EN CIENCIAS DE LA EDUCACION,MENCION: CIENCIAS DE LA EDUCACIÓN,2016-04-25,0804-2016-R-UNE,,,,,2
1654,422,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2000-08-18,1163-2000-R-UNA,,,,,2
1655,422,22,4,DOCTOR EN CIENCIAS SOCIALES EN LA ESPECIALIDAD DE HISTORIA,-,2018-11-22,05402-R-2018,,,,,2
1656,424,13,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2009-05-19,5791-2009-R-UAP,,,,,2
1657,424,1,2,LICENCIADO EN EDUCACION,QUIMICO BIOLOGICAS,1997-07-18,0985-97-R-UNA,,,,,2
1658,424,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1996-07-12,959-96-R-UNA,,,,,2
1659,424,1,3,MAGISTER SCIENTIAE EN CIENCIAS SOCIALES,-,2005-10-14,1165-2005-R-UNA,,,,,2
1660,425,15,1,BACHILLER EN EDUCACION,-,1993-11-24,R-1817-93,,,,,2
1661,425,99,3,MAGISTER EN DOCENCIA UNIVERSITARIA Y GESTION EDUCATIVA,-,2004-04-21,165/2004/UPT/R,,,,,2
1662,425,15,2,LICENCIADO EN EDUCACION,-,1974-12-19,R-1624-74,,,,,2
1663,425,1,4,DOCTORIS SCIENTIAE,EN: EDUCACION,2014-11-03,3735-2014-R-UNA,,,,,2
1664,425,1,5,Título de Segunda Especialización Profesional en: Didáctica Universitaria,-,2015-11-17,3353-2015-R-UNA,,,,,2
